SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|2 Year / CTC|0.07|0.16886279355|District Wide|Other 2Yr/CTC|19.125399997473
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|4 Year|0.01|0.2844004944|District Wide|Other 4Yr|4.601599999392
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|2 Year / CTC|0.04|0.16886279355|District Wide|Private/OOS - 2Yr/CTC|10.928799998556
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|4 Year|0.29|0.2844004944|District Wide|Private/OOS - 4Yr|133.446399982368
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|2 Year / CTC|0.01|0.16886279355|District Wide|Tacoma|2.732199999639
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|4 Year|0.23|0.2844004944|District Wide|UW|105.836799986016
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|4 Year|0.03|0.2844004944|District Wide|WSU|13.804799998176
2022-23|17210|Federal Way School District|1618|1438|2022|Puget Sound ESD|Federal Way|4 Year|0.03|0.2844004944|District Wide|WWU|13.804799998176
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|4 Year|0.03|0.2655927834|District Wide|CWU|12.365999995104
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|2 Year / CTC|0.06|0.19476804116|District Wide|Green River College|18.1367999928192
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|2 Year / CTC|0.26|0.19476804116|District Wide|Highline College|78.5927999688832
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|2 Year / CTC|0.1|0.19476804116|District Wide|Other 2Yr/CTC|30.227999988032
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|4 Year|0.01|0.2655927834|District Wide|Other 4Yr|4.121999998368
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|2 Year / CTC|0.02|0.19476804116|District Wide|Private/OOS - 2Yr/CTC|6.0455999976064
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|4 Year|0.18|0.2655927834|District Wide|Private/OOS - 4Yr|74.195999970624
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|2 Year / CTC|0.03|0.19476804116|District Wide|Tacoma|9.0683999964096
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|4 Year|0.24|0.2655927834|District Wide|UW|98.927999960832
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|4 Year|0.03|0.2655927834|District Wide|WSU|12.365999995104
2023-24|17210|Federal Way School District|1552|1374|2023|Puget Sound ESD|Federal Way|4 Year|0.02|0.2655927834|District Wide|WWU|8.243999996736
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|2 Year / CTC|0.03|0.22412931676|District Wide|Bellevue|9.1512000033108
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|4 Year|0.01|0.23135929472|District Wide|CWU|3.1488000011392
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|2 Year / CTC|0.28|0.22412931676|District Wide|Highline College|85.4112000309008
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|2 Year / CTC|0.07|0.22412931676|District Wide|Other 2Yr/CTC|21.3528000077252
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|4 Year|0.03|0.23135929472|District Wide|Other 4Yr|9.4464000034176
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.22412931676|District Wide|Private/OOS - 2Yr/CTC|6.1008000022072
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|4 Year|0.15|0.23135929472|District Wide|Private/OOS - 4Yr|47.232000017088
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|2 Year / CTC|0.13|0.22412931676|District Wide|South Seattle College|39.6552000143468
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|4 Year|0.19|0.23135929472|District Wide|UW|59.8272000216448
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|4 Year|0.07|0.23135929472|District Wide|WSU|22.0416000079744
2014-15|17401|Highline School District|1361|984|2014|Puget Sound ESD|Highline|4 Year|0.04|0.23135929472|District Wide|WWU|12.5952000045568
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|2 Year / CTC|0.04|0.21347343369|District Wide|Bellevue|10.7675999953236
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|4 Year|0.05|0.24509912757|District Wide|CWU|15.4534999932885
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|2 Year / CTC|0.25|0.21347343369|District Wide|Highline College|67.2974999707725
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.21347343369|District Wide|Other 2Yr/CTC|24.2270999894781
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|4 Year|0.02|0.24509912757|District Wide|Other 4Yr|6.1813999973154
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|2 Year / CTC|0.05|0.21347343369|District Wide|Private/OOS - 2Yr/CTC|13.4594999941545
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|4 Year|0.16|0.24509912757|District Wide|Private/OOS - 4Yr|49.4511999785232
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.21347343369|District Wide|South Seattle College|24.2270999894781
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|4 Year|0.15|0.24509912757|District Wide|UW|46.3604999798655
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|4 Year|0.06|0.24509912757|District Wide|WSU|18.5441999919462
2015-16|17401|Highline School District|1261|997|2015|Puget Sound ESD|Highline|4 Year|0.06|0.24509912757|District Wide|WWU|18.5441999919462
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.2197058823|District Wide|Bellevue|5.378399998704
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|4 Year|0.05|0.2848039215|District Wide|CWU|17.4299999958
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|2 Year / CTC|0.23|0.2197058823|District Wide|Highline College|61.851599985096
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|2 Year / CTC|0.07|0.2197058823|District Wide|Other 2Yr/CTC|18.824399995464
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|4 Year|0.01|0.2848039215|District Wide|Other 4Yr|3.48599999916
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|2 Year / CTC|0.05|0.2197058823|District Wide|Private/OOS - 2Yr/CTC|13.44599999676
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|4 Year|0.19|0.2848039215|District Wide|Private/OOS - 4Yr|66.23399998404
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.2197058823|District Wide|South Seattle College|24.202799994168
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|4 Year|0.21|0.2848039215|District Wide|UW|73.20599998236
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|4 Year|0.04|0.2848039215|District Wide|WSU|13.94399999664
2016-17|17401|Highline School District|1224|996|2016|Puget Sound ESD|Highline|4 Year|0.05|0.2848039215|District Wide|WWU|17.4299999958
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|2 Year / CTC|0.03|0.235375|District Wide|Bellevue|9.0384
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|4 Year|0.04|0.26059375|District Wide|CWU|13.3424
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|2 Year / CTC|0.24|0.235375|District Wide|Highline College|72.3072
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.235375|District Wide|Other 2Yr/CTC|27.1152
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|4 Year|0.01|0.26059375|District Wide|Other 4Yr|3.3356
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|2 Year / CTC|0.03|0.235375|District Wide|Private/OOS - 2Yr/CTC|9.0384
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|4 Year|0.19|0.26059375|District Wide|Private/OOS - 4Yr|63.3764
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|2 Year / CTC|0.1|0.235375|District Wide|South Seattle College|30.128
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|4 Year|0.19|0.26059375|District Wide|UW|63.3764
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|4 Year|0.03|0.26059375|District Wide|WSU|10.0068
2017-18|17401|Highline School District|1280|1076|2017|Puget Sound ESD|Highline|4 Year|0.04|0.26059375|District Wide|WWU|13.3424
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.21456977575|District Wide|Bellevue|5.934999997245
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|4 Year|0.03|0.29181489502|District Wide|CWU|12.1073999943798
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|2 Year / CTC|0.25|0.21456977575|District Wide|Highline College|74.1874999655625
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|2 Year / CTC|0.06|0.21456977575|District Wide|Other 2Yr/CTC|17.804999991735
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|4 Year|0.02|0.29181489502|District Wide|Other 4Yr|8.0715999962532
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.21456977575|District Wide|Private/OOS - 2Yr/CTC|5.934999997245
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|4 Year|0.28|0.29181489502|District Wide|Private/OOS - 4Yr|113.002399947545
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|2 Year / CTC|0.06|0.21456977575|District Wide|South Seattle College|17.804999991735
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|4 Year|0.17|0.29181489502|District Wide|UW|68.6085999681522
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|4 Year|0.04|0.29181489502|District Wide|WSU|16.1431999925064
2018-19|17401|Highline School District|1383|1187|2018|Puget Sound ESD|Highline|4 Year|0.05|0.29181489502|District Wide|WWU|20.178999990633
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.24226181252|District Wide|Bellevue|6.2551999992664
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|4 Year|0.04|0.26821843529|District Wide|CWU|13.8507999983756
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|2 Year / CTC|0.24|0.24226181252|District Wide|Highline College|75.0623999911968
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.24226181252|District Wide|Other 2Yr/CTC|28.1483999966988
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|4 Year|0.01|0.26821843529|District Wide|Other 4Yr|3.4626999995939
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|2 Year / CTC|0.03|0.24226181252|District Wide|Private/OOS - 2Yr/CTC|9.3827999988996
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|4 Year|0.23|0.26821843529|District Wide|Private/OOS - 4Yr|79.6420999906597
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.24226181252|District Wide|South Seattle College|28.1483999966988
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|4 Year|0.14|0.26821843529|District Wide|UW|48.4777999943146
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|4 Year|0.04|0.26821843529|District Wide|WSU|13.8507999983756
2019-20|17401|Highline School District|1291|1117|2019|Puget Sound ESD|Highline|4 Year|0.06|0.26821843529|District Wide|WWU|20.7761999975634
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|2 Year / CTC|0.03|0.22824135386|District Wide|Bellevue|9.3053999968722
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|4 Year|0.03|0.23701986747|District Wide|CWU|9.6632999967519
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|2 Year / CTC|0.26|0.22824135386|District Wide|Highline College|80.6467999728924
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|2 Year / CTC|0.11|0.22824135386|District Wide|Other 2Yr/CTC|34.1197999885314
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|4 Year|0.02|0.23701986747|District Wide|Other 4Yr|6.4421999978346
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|2 Year / CTC|0.04|0.22824135386|District Wide|Private/OOS - 2Yr/CTC|12.4071999958296
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|4 Year|0.2|0.23701986747|District Wide|Private/OOS - 4Yr|64.421999978346
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|2 Year / CTC|0.07|0.22824135386|District Wide|South Seattle College|21.7125999927018
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|4 Year|0.21|0.23701986747|District Wide|UW|67.6430999772633
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|4 Year|0.02|0.23701986747|District Wide|WSU|6.4421999978346
2020-21|17401|Highline School District|1359|1193|2020|Puget Sound ESD|Highline|4 Year|0.03|0.23701986747|District Wide|WWU|9.6632999967519
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.20776119408|District Wide|Bellevue|5.2896000012768
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|4 Year|0.02|0.2597014926|District Wide|CWU|6.612000001596
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|2 Year / CTC|0.23|0.20776119408|District Wide|Highline College|60.8304000146832
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|2 Year / CTC|0.09|0.20776119408|District Wide|Other 2Yr/CTC|23.8032000057456
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|4 Year|0.01|0.2597014926|District Wide|Other 4Yr|3.306000000798
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|2 Year / CTC|0.03|0.20776119408|District Wide|Private/OOS - 2Yr/CTC|7.9344000019152
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|4 Year|0.24|0.2597014926|District Wide|Private/OOS - 4Yr|79.344000019152
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|2 Year / CTC|0.08|0.20776119408|District Wide|South Seattle College|21.1584000051072
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|4 Year|0.22|0.2597014926|District Wide|UW|72.732000017556
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|4 Year|0.02|0.2597014926|District Wide|WSU|6.612000001596
2021-22|17401|Highline School District|1273|1102|2021|Puget Sound ESD|Highline|4 Year|0.03|0.2597014926|District Wide|WWU|9.918000002394
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.19982209054|District Wide|Bellevue|5.3912000027692
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|4 Year|0.03|0.27801334336|District Wide|CWU|11.2512000057792
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|2 Year / CTC|0.21|0.19982209054|District Wide|Highline College|56.6076000290766
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|2 Year / CTC|0.1|0.19982209054|District Wide|Other 2Yr/CTC|26.956000013846
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|4 Year|0.01|0.27801334336|District Wide|Other 4Yr|3.7504000019264
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.19982209054|District Wide|Private/OOS - 2Yr/CTC|5.3912000027692
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|4 Year|0.27|0.27801334336|District Wide|Private/OOS - 4Yr|101.260800052013
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|2 Year / CTC|0.07|0.19982209054|District Wide|South Seattle College|18.8692000096922
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|4 Year|0.18|0.27801334336|District Wide|UW|67.5072000346752
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|4 Year|0.05|0.27801334336|District Wide|WSU|18.752000009632
2022-23|17401|Highline School District|1349|1172|2022|Puget Sound ESD|Highline|4 Year|0.04|0.27801334336|District Wide|WWU|15.0016000077056
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|2 Year / CTC|0.04|0.20139896364|District Wide|Bellevue|10.8835999951056
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|4 Year|0.02|0.24518134704|District Wide|CWU|6.6247999970208
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|2 Year / CTC|0.26|0.20139896364|District Wide|Highline College|70.7433999681864
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|2 Year / CTC|0.11|0.20139896364|District Wide|Other 2Yr/CTC|29.9298999865404
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|4 Year|0.01|0.24518134704|District Wide|Other 4Yr|3.3123999985104
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|2 Year / CTC|0.02|0.20139896364|District Wide|Private/OOS - 2Yr/CTC|5.4417999975528
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|4 Year|0.15|0.24518134704|District Wide|Private/OOS - 4Yr|49.685999977656
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|2 Year / CTC|0.08|0.20139896364|District Wide|South Seattle College|21.7671999902112
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|4 Year|0.23|0.24518134704|District Wide|UW|76.1851999657392
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|4 Year|0.03|0.24518134704|District Wide|WSU|9.9371999955312
2023-24|17401|Highline School District|1351|1183|2023|Puget Sound ESD|Highline|4 Year|0.05|0.24518134704|District Wide|WWU|16.561999992552
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|2 Year / CTC|0.23|0.21183|District Wide|Clark|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|4 Year|0.01|0.42366|District Wide|CWU|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|2 Year / CTC|0.035|0.21183|District Wide|Other 2Yr/CTC|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|4 Year|0.01|0.42366|District Wide|Other 4Yr|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|2 Year / CTC|0.12|0.21183|District Wide|Private/OOS - 2Yr/CTC|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|4 Year|0.26|0.42366|District Wide|Private/OOS - 4Yr|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|4 Year|0.09|0.42366|District Wide|UW|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|4 Year|0.23|0.42366|District Wide|WSU|
2014-15|06098|Hockinson School District|||2014|ESD 112|Hockinson|4 Year|0.01|0.42366|District Wide|WWU|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|2 Year / CTC|0.31|0.23925|District Wide|Clark|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|4 Year|0.01|0.43065|District Wide|CWU|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|2 Year / CTC|0.035|0.23925|District Wide|Other 2Yr/CTC|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|4 Year|0.04|0.43065|District Wide|Other 4Yr|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|2 Year / CTC|0.05|0.23925|District Wide|Private/OOS - 2Yr/CTC|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|4 Year|0.31|0.43065|District Wide|Private/OOS - 4Yr|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|4 Year|0.08|0.43065|District Wide|UW|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|4 Year|0.13|0.43065|District Wide|WSU|
2015-16|06098|Hockinson School District|||2015|ESD 112|Hockinson|4 Year|0.05|0.43065|District Wide|WWU|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|2 Year / CTC|0.3|0.27376|District Wide|Clark|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|4 Year|0.04|0.41536|District Wide|CWU|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|2 Year / CTC|0.035|0.27376|District Wide|Other 2Yr/CTC|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|4 Year|0.01|0.41536|District Wide|Other 4Yr|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|2 Year / CTC|0.05|0.27376|District Wide|Private/OOS - 2Yr/CTC|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|4 Year|0.3|0.41536|District Wide|Private/OOS - 4Yr|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|4 Year|0.07|0.41536|District Wide|UW|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|4 Year|0.13|0.41536|District Wide|WSU|
2016-17|06098|Hockinson School District|||2016|ESD 112|Hockinson|4 Year|0.04|0.41536|District Wide|WWU|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|2 Year / CTC|0.36|0.33635|District Wide|Clark|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|4 Year|0.03|0.36518|District Wide|CWU|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|2 Year / CTC|0.04|0.33635|District Wide|Other 2Yr/CTC|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|4 Year|0.03|0.36518|District Wide|Other 4Yr|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|2 Year / CTC|0.05|0.33635|District Wide|Private/OOS - 2Yr/CTC|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|4 Year|0.35|0.36518|District Wide|Private/OOS - 4Yr|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|4 Year|0.035|0.36518|District Wide|UW|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|4 Year|0.08|0.36518|District Wide|WSU|
2017-18|06098|Hockinson School District|||2017|ESD 112|Hockinson|4 Year|0.01|0.36518|District Wide|WWU|
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|2 Year / CTC|0.37|0.22950819672|District Wide|Clark|15.5399999999112
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|4 Year|0.07|0.32513661202|District Wide|CWU|4.1649999999762
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|2 Year / CTC|0.01|0.22950819672|District Wide|Other 2Yr/CTC|0.4199999999976
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|4 Year|0.01|0.32513661202|District Wide|Other 4Yr|0.5949999999966
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|2 Year / CTC|0.035|0.22950819672|District Wide|Private/OOS - 2Yr/CTC|1.4699999999916
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|4 Year|0.27|0.32513661202|District Wide|Private/OOS - 4Yr|16.0649999999082
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|4 Year|0.06|0.32513661202|District Wide|UW|3.5699999999796
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|4 Year|0.15|0.32513661202|District Wide|WSU|8.924999999949
2018-19|06098|Hockinson School District|183|175|2018|ESD 112|Hockinson|4 Year|0.03|0.32513661202|District Wide|WWU|1.7849999999898
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|2 Year / CTC|0.22|0.20966|District Wide|Clark|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|4 Year|0.05|0.46697|District Wide|CWU|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|2 Year / CTC|0.01|0.20966|District Wide|Other 2Yr/CTC|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|4 Year|0.01|0.46697|District Wide|Other 4Yr|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|2 Year / CTC|0.1|0.20966|District Wide|Private/OOS - 2Yr/CTC|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|4 Year|0.34|0.46697|District Wide|Private/OOS - 4Yr|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|4 Year|0.03|0.46697|District Wide|UW|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|4 Year|0.21|0.46697|District Wide|WSU|
2019-20|06098|Hockinson School District|||2019|ESD 112|Hockinson|4 Year|0.01|0.46697|District Wide|WWU|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|2 Year / CTC|0.36|0.25812|District Wide|Clark|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|4 Year|0.03|0.31548|District Wide|CWU|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|2 Year / CTC|0.035|0.25812|District Wide|Other 2Yr/CTC|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|4 Year|0.01|0.31548|District Wide|Other 4Yr|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|2 Year / CTC|0.07|0.25812|District Wide|Private/OOS - 2Yr/CTC|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|4 Year|0.28|0.31548|District Wide|Private/OOS - 4Yr|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|4 Year|0.03|0.31548|District Wide|UW|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|4 Year|0.15|0.31548|District Wide|WSU|
2020-21|06098|Hockinson School District|||2020|ESD 112|Hockinson|4 Year|0.03|0.31548|District Wide|WWU|
2021-22|06098|Hockinson School District|||2021|ESD 112|Hockinson|2 Year / CTC|0.24|0.2254|District Wide|Clark|
2021-22|06098|Hockinson School District|||2021|ESD 112|Hockinson|4 Year|0.01|0.3528|District Wide|CWU|
2021-22|06098|Hockinson School District|||2021|ESD 112|Hockinson|2 Year / CTC|0.04|0.2254|District Wide|Other 2Yr/CTC|
2021-22|06098|Hockinson School District|||2021|ESD 112|Hockinson|4 Year|0.01|0.3528|District Wide|Other 4Yr|
